Sequence Name,Name,Minimum,Maximum,Length,Repeat Unit
Pf3D7_11_v3,Mononucleotide Repeat,1714165,1714178,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1714302,1714328,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1714469,1714477,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1714539,1714548,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1714657,1714668,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1714759,1714776,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1714778,1714787,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1715086,1715103,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1716028,1716049,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1716189,1716199,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1716393,1716402,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1716461,1716469,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1716638,1716647,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1717150,1717171,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1717338,1717361,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1717371,1717379,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1717522,1717530,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1718912,1718937,26,A
Pf3D7_11_v3,Mononucleotide Repeat,1719438,1719453,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1719674,1719689,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1720898,1720906,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1722756,1722765,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1725011,1725019,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1725116,1725124,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1725214,1725246,33,A
Pf3D7_11_v3,Mononucleotide Repeat,1725316,1725337,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1725548,1725563,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1725634,1725665,32,A
Pf3D7_11_v3,Mononucleotide Repeat,1726005,1726019,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1726316,1726324,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1726359,1726368,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1726383,1726391,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1726944,1726965,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1727024,1727034,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1727237,1727253,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1727323,1727343,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1727382,1727402,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1727522,1727537,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1727541,1727557,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1728006,1728020,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1728458,1728466,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1728478,1728492,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1728881,1728899,19,A
Pf3D7_11_v3,Mononucleotide Repeat,1728911,1728920,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1729033,1729042,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1729137,1729157,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1729219,1729232,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1729466,1729477,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1729479,1729499,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1730736,1730745,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1731381,1731389,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1731437,1731459,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1731810,1731820,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1731844,1731854,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1731884,1731898,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1732999,1733014,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1733227,1733262,36,A
Pf3D7_11_v3,Mononucleotide Repeat,1733588,1733599,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1733740,1733750,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1733975,1733986,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1734013,1734024,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1734370,1734383,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1734539,1734547,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1734713,1734722,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1734727,1734742,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1734902,1734911,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1735678,1735706,29,A
Pf3D7_11_v3,Mononucleotide Repeat,1735756,1735776,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1735979,1735987,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1736106,1736114,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1736116,1736124,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1736126,1736134,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1736140,1736149,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1736546,1736561,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1736641,1736651,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1736660,1736668,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1736778,1736792,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1736794,1736807,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1736894,1736915,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1737047,1737058,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1737093,1737106,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1737462,1737476,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1737942,1737951,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1738486,1738494,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1738582,1738591,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1738791,1738809,19,A
Pf3D7_11_v3,Mononucleotide Repeat,1739094,1739111,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1740042,1740051,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1740290,1740303,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1740409,1740418,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1740602,1740625,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1740688,1740698,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1740850,1740867,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1741123,1741134,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1741147,1741155,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1741199,1741207,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1741828,1741854,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1741925,1741934,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1742128,1742164,37,A
Pf3D7_11_v3,Mononucleotide Repeat,1742308,1742322,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1742569,1742578,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1743037,1743053,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1743065,1743073,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1743085,1743093,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1743105,1743113,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1743125,1743133,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1744235,1744250,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1745122,1745136,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1745505,1745519,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1745619,1745627,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1745632,1745640,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1745645,1745653,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1745658,1745666,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1745690,1745703,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1745992,1746000,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1746332,1746348,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1746356,1746365,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1746367,1746376,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1746818,1746840,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1746926,1746963,38,A
Pf3D7_11_v3,Mononucleotide Repeat,1747028,1747037,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1747175,1747189,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1747191,1747205,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1747207,1747219,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1747221,1747230,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1747291,1747302,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1747442,1747451,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1747912,1747920,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1748100,1748123,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1751201,1751212,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1751224,1751249,26,A
Pf3D7_11_v3,Mononucleotide Repeat,1751310,1751332,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1751470,1751496,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1751618,1751627,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1752256,1752264,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1753119,1753128,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1753133,1753147,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1753418,1753441,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1753744,1753766,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1753803,1753820,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1753987,1753996,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1754032,1754045,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1754140,1754157,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1754240,1754248,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1754804,1754815,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1754841,1754852,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1754903,1754911,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1755065,1755088,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1756064,1756093,30,A
Pf3D7_11_v3,Mononucleotide Repeat,1756453,1756478,26,A
Pf3D7_11_v3,Mononucleotide Repeat,1756535,1756545,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1757064,1757074,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1757259,1757278,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1757397,1757408,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1757638,1757650,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1758448,1758457,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1758813,1758827,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1758970,1758989,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1759088,1759100,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1759195,1759228,34,A
Pf3D7_11_v3,Mononucleotide Repeat,1759617,1759637,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1759823,1759847,25,A
Pf3D7_11_v3,Mononucleotide Repeat,1759849,1759860,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1759956,1759967,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1760138,1760146,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1760701,1760709,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1760755,1760779,25,A
Pf3D7_11_v3,Mononucleotide Repeat,1760912,1760921,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1760980,1760991,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1761081,1761092,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1761101,1761112,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1761435,1761454,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1761781,1761801,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1762169,1762199,31,A
Pf3D7_11_v3,Mononucleotide Repeat,1762236,1762251,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1762578,1762593,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1762971,1762980,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1763952,1763966,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1764457,1764466,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1764489,1764504,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1765654,1765663,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1766072,1766081,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1766139,1766147,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1766292,1766300,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1766364,1766373,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1767107,1767137,31,A
Pf3D7_11_v3,Mononucleotide Repeat,1767279,1767298,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1767306,1767314,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1768062,1768080,19,A
Pf3D7_11_v3,Mononucleotide Repeat,1768227,1768240,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1769514,1769542,29,A
Pf3D7_11_v3,Mononucleotide Repeat,1769737,1769751,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1770274,1770282,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1770408,1770416,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1770774,1770782,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1770840,1770850,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1771971,1771996,26,A
Pf3D7_11_v3,Mononucleotide Repeat,1772179,1772201,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1772230,1772238,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1772281,1772296,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1772369,1772378,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1772437,1772470,34,A
Pf3D7_11_v3,Mononucleotide Repeat,1772966,1772974,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1773389,1773397,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1774126,1774146,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1774215,1774235,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1774581,1774609,29,A
Pf3D7_11_v3,Mononucleotide Repeat,1775474,1775488,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1776569,1776583,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1776810,1776823,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1776825,1776837,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1776938,1776947,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1777057,1777083,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1777191,1777201,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1777203,1777211,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1777226,1777240,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1777278,1777286,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1778032,1778040,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1778163,1778180,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1778248,1778276,29,A
Pf3D7_11_v3,Mononucleotide Repeat,1778571,1778580,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1778986,1778994,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1779119,1779135,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1779356,1779364,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1779423,1779431,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1779476,1779484,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1779487,1779500,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1779598,1779607,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1779678,1779686,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1780503,1780513,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1781969,1781980,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1782001,1782009,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1782307,1782330,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1782411,1782419,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1782951,1782963,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1783183,1783195,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1783292,1783309,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1783916,1783924,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1786570,1786587,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1786996,1787012,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1787179,1787191,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1787256,1787264,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1787266,1787285,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1787368,1787381,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1788148,1788162,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1788164,1788183,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1788299,1788313,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1788674,1788702,29,A
Pf3D7_11_v3,Mononucleotide Repeat,1788746,1788764,19,A
Pf3D7_11_v3,Mononucleotide Repeat,1788766,1788776,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1788778,1788788,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1788790,1788800,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1789096,1789122,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1789214,1789233,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1789462,1789472,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1789975,1789985,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1790662,1790671,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1791319,1791332,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1791791,1791799,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1792156,1792164,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1793347,1793359,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1795659,1795686,28,A
Pf3D7_11_v3,Mononucleotide Repeat,1795790,1795798,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1795802,1795813,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1795829,1795840,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1795853,1795864,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1796696,1796704,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1796979,1796989,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1797298,1797308,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1797721,1797744,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1797918,1797931,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1798138,1798153,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1798202,1798217,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1798265,1798290,26,A
Pf3D7_11_v3,Mononucleotide Repeat,1798425,1798435,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1798452,1798461,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1798487,1798496,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1798662,1798672,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1798860,1798874,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1798916,1798933,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1799130,1799154,25,A
Pf3D7_11_v3,Mononucleotide Repeat,1799673,1799692,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1799785,1799800,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1799842,1799851,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1799968,1799982,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1800339,1800357,19,A
Pf3D7_11_v3,Mononucleotide Repeat,1800364,1800374,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1800468,1800478,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1800735,1800743,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1801714,1801725,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1804267,1804276,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1804506,1804525,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1804703,1804724,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1805005,1805016,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1805199,1805219,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1805370,1805383,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1805491,1805499,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1805872,1805880,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1805890,1805899,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1805907,1805916,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1806525,1806533,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1806971,1807008,38,A
Pf3D7_11_v3,Mononucleotide Repeat,1807485,1807494,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1809653,1809698,46,A
Pf3D7_11_v3,Mononucleotide Repeat,1809765,1809786,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1810048,1810065,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1810157,1810171,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1811151,1811178,28,A
Pf3D7_11_v3,Mononucleotide Repeat,1811768,1811780,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1812000,1812016,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1812190,1812199,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1812241,1812250,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1812382,1812390,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1812458,1812471,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1812494,1812503,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1813194,1813204,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1813359,1813371,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1813434,1813443,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1814724,1814743,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1815046,1815058,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1815448,1815457,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1816112,1816126,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1817238,1817249,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1817710,1817723,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1817802,1817810,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1817812,1817820,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1818052,1818078,27,A
Pf3D7_11_v3,Mononucleotide Repeat,1818283,1818307,25,A
Pf3D7_11_v3,Mononucleotide Repeat,1818366,1818388,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1818691,1818713,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1818736,1818745,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1819243,1819255,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1819284,1819299,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1819394,1819408,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1819640,1819648,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1819964,1819986,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1820257,1820296,40,A
Pf3D7_11_v3,Mononucleotide Repeat,1820755,1820769,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1820896,1820905,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1820981,1820990,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1822996,1823007,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1823216,1823224,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1823496,1823515,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1823518,1823535,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1823563,1823578,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1823786,1823794,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1823946,1823969,24,A
Pf3D7_11_v3,Mononucleotide Repeat,1823979,1823995,17,A
Pf3D7_11_v3,Mononucleotide Repeat,1824074,1824084,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1824262,1824270,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1824584,1824598,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1824744,1824757,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1824812,1824827,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1824935,1824945,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1825000,1825030,31,A
Pf3D7_11_v3,Mononucleotide Repeat,1825454,1825462,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1825757,1825765,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1825834,1825842,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1825920,1825930,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1825973,1825982,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1825984,1825994,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1825996,1826005,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1826007,1826016,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1826018,1826031,14,A
Pf3D7_11_v3,Mononucleotide Repeat,1826092,1826106,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1826380,1826391,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1826650,1826662,13,A
Pf3D7_11_v3,Mononucleotide Repeat,1826830,1826851,22,A
Pf3D7_11_v3,Mononucleotide Repeat,1827288,1827305,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1827382,1827399,18,A
Pf3D7_11_v3,Mononucleotide Repeat,1827508,1827516,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1827592,1827606,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1827745,1827767,23,A
Pf3D7_11_v3,Mononucleotide Repeat,1828035,1828045,11,A
Pf3D7_11_v3,Mononucleotide Repeat,1828197,1828211,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1828319,1828328,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1828387,1828395,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1828739,1828750,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1829494,1829524,31,A
Pf3D7_11_v3,Mononucleotide Repeat,1830270,1830290,21,A
Pf3D7_11_v3,Mononucleotide Repeat,1830337,1830356,20,A
Pf3D7_11_v3,Mononucleotide Repeat,1830428,1830436,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1831759,1831770,12,A
Pf3D7_11_v3,Mononucleotide Repeat,1831781,1831790,10,A
Pf3D7_11_v3,Mononucleotide Repeat,1831807,1831815,9,A
Pf3D7_11_v3,Mononucleotide Repeat,1831857,1831871,15,A
Pf3D7_11_v3,Mononucleotide Repeat,1832148,1832163,16,A
Pf3D7_11_v3,Mononucleotide Repeat,1832205,1832213,9,A
